"N","min(Stress (0))","q1(Stress (0))","med(Stress (0))","q3(Stress (0))","max(Stress (0))","avg(Stress (0))","std(Stress (0))","min(Stress (1))","q1(Stress (1))","med(Stress (1))","q3(Stress (1))","max(Stress (1))","avg(Stress (1))","std(Stress (1))","min(Stress (2))","q1(Stress (2))","med(Stress (2))","q3(Stress (2))","max(Stress (2))","avg(Stress (2))","std(Stress (2))","min(Stress (3))","q1(Stress (3))","med(Stress (3))","q3(Stress (3))","max(Stress (3))","avg(Stress (3))","std(Stress (3))","min(Stress (4))","q1(Stress (4))","med(Stress (4))","q3(Stress (4))","max(Stress (4))","avg(Stress (4))","std(Stress (4))","min(Stress (5))","q1(Stress (5))","med(Stress (5))","q3(Stress (5))","max(Stress (5))","avg(Stress (5))","std(Stress (5))","min(Stress (6))","q1(Stress (6))","med(Stress (6))","q3(Stress (6))","max(Stress (6))","avg(Stress (6))","std(Stress (6))","min(Stress (7))","q1(Stress (7))","med(Stress (7))","q3(Stress (7))","max(Stress (7))","avg(Stress (7))","std(Stress (7))","min(Stress (8))","q1(Stress (8))","med(Stress (8))","q3(Stress (8))","max(Stress (8))","avg(Stress (8))","std(Stress (8))","min(Stress (Magnitude))","q1(Stress (Magnitude))","med(Stress (Magnitude))","q3(Stress (Magnitude))","max(Stress (Magnitude))","avg(Stress (Magnitude))","std(Stress (Magnitude))","min(Strain (0))","q1(Strain (0))","med(Strain (0))","q3(Strain (0))","max(Strain (0))","avg(Strain (0))","std(Strain (0))","min(Strain (1))","q1(Strain (1))","med(Strain (1))","q3(Strain (1))","max(Strain (1))","avg(Strain (1))","std(Strain (1))","min(Strain (2))","q1(Strain (2))","med(Strain (2))","q3(Strain (2))","max(Strain (2))","avg(Strain (2))","std(Strain (2))","min(Strain (3))","q1(Strain (3))","med(Strain (3))","q3(Strain (3))","max(Strain (3))","avg(Strain (3))","std(Strain (3))","min(Strain (4))","q1(Strain (4))","med(Strain (4))","q3(Strain (4))","max(Strain (4))","avg(Strain (4))","std(Strain (4))","min(Strain (5))","q1(Strain (5))","med(Strain (5))","q3(Strain (5))","max(Strain (5))","avg(Strain (5))","std(Strain (5))","min(Strain (6))","q1(Strain (6))","med(Strain (6))","q3(Strain (6))","max(Strain (6))","avg(Strain (6))","std(Strain (6))","min(Strain (7))","q1(Strain (7))","med(Strain (7))","q3(Strain (7))","max(Strain (7))","avg(Strain (7))","std(Strain (7))","min(Strain (8))","q1(Strain (8))","med(Strain (8))","q3(Strain (8))","max(Strain (8))","avg(Strain (8))","std(Strain (8))","min(Strain (Magnitude))","q1(Strain (Magnitude))","med(Strain (Magnitude))","q3(Strain (Magnitude))","max(Strain (Magnitude))","avg(Strain (Magnitude))","std(Strain (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,35503,35503,35503,35503,35503,35503,0,2.4365e-13,2.4365e-13,2.4365e-13,2.4365e-13,2.4365e-13,2.4365e-13,0,-5.4822e-13,-5.4822e-13,-5.4822e-13,-5.4822e-13,-5.4822e-13,-5.4822e-13,0,2.4365e-13,2.4365e-13,2.4365e-13,2.4365e-13,2.4365e-13,2.4365e-13,0,35503,35503,35503,35503,35503,35503,0,4.2081e-12,4.2081e-12,4.2081e-12,4.2081e-12,4.2081e-12,4.2081e-12,0,-5.4822e-13,-5.4822e-13,-5.4822e-13,-5.4822e-13,-5.4822e-13,-5.4822e-13,0,4.2081e-12,4.2081e-12,4.2081e-12,4.2081e-12,4.2081e-12,4.2081e-12,0,14638,14638,14638,14638,14638,14638,0,52299,52299,52299,52299,52299,52299,0,-0.14768,-0.14768,-0.14768,-0.14768,-0.14768,-0.14768,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14768,-0.14768,-0.14768,-0.14768,-0.14768,-0.14768,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.50704,0.50704,0.50704,0.50704,0.50704,0.50704,0,1.3419,1.3419,1.3419,1.3419,1.3419,1.3419,0,0,0,0,0,0,0,0,1,864
1,33480,33480,33480,33480,33480,33480,0,6.8086e-13,6.8086e-13,6.8086e-13,6.8086e-13,6.8086e-13,6.8086e-13,0,-3.9411e-13,-3.9411e-13,-3.9411e-13,-3.9411e-13,-3.9411e-13,-3.9411e-13,0,6.8086e-13,6.8086e-13,6.8086e-13,6.8086e-13,6.8086e-13,6.8086e-13,0,33480,33480,33480,33480,33480,33480,0,3.3525e-12,3.3525e-12,3.3525e-12,3.3525e-12,3.3525e-12,3.3525e-12,0,-3.9411e-13,-3.9411e-13,-3.9411e-13,-3.9411e-13,-3.9411e-13,-3.9411e-13,0,3.3525e-12,3.3525e-12,3.3525e-12,3.3525e-12,3.3525e-12,3.3525e-12,0,13906,13906,13906,13906,13906,13906,0,49347,49347,49347,49347,49347,49347,0,-0.14794,-0.14794,-0.14794,-0.14794,-0.14794,-0.14794,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14794,-0.14794,-0.14794,-0.14794,-0.14794,-0.14794,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.50852,0.50852,0.50852,0.50852,0.50852,0.50852,0,1.3425,1.3425,1.3425,1.3425,1.3425,1.3425,0,0,0,0,0,0,0,0,1,865
1,27836,27836,27836,27836,27836,27836,0,1.0818e-12,1.0818e-12,1.0818e-12,1.0818e-12,1.0818e-12,1.0818e-12,0,-8.209e-14,-8.209e-14,-8.209e-14,-8.209e-14,-8.209e-14,-8.209e-14,0,1.0818e-12,1.0818e-12,1.0818e-12,1.0818e-12,1.0818e-12,1.0818e-12,0,27836,27836,27836,27836,27836,27836,0,1.963e-12,1.963e-12,1.963e-12,1.963e-12,1.963e-12,1.963e-12,0,-8.209e-14,-8.209e-14,-8.209e-14,-8.209e-14,-8.209e-14,-8.209e-14,0,1.963e-12,1.963e-12,1.963e-12,1.963e-12,1.963e-12,1.963e-12,0,11916,11916,11916,11916,11916,11916,0,41130,41130,41130,41130,41130,41130,0,-0.1482,-0.1482,-0.1482,-0.1482,-0.1482,-0.1482,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.1482,-0.1482,-0.1482,-0.1482,-0.1482,-0.1482,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.50999,0.50999,0.50999,0.50999,0.50999,0.50999,0,1.3431,1.3431,1.3431,1.3431,1.3431,1.3431,0,0,0,0,0,0,0,0,1,866
1,19284,19284,19284,19284,19284,19284,0,9.8594e-13,9.8594e-13,9.8594e-13,9.8594e-13,9.8594e-13,9.8594e-13,0,1.6475e-13,1.6475e-13,1.6475e-13,1.6475e-13,1.6475e-13,1.6475e-13,0,9.8594e-13,9.8594e-13,9.8594e-13,9.8594e-13,9.8594e-13,9.8594e-13,0,19284,19284,19284,19284,19284,19284,0,1.3388e-12,1.3388e-12,1.3388e-12,1.3388e-12,1.3388e-12,1.3388e-12,0,1.6475e-13,1.6475e-13,1.6475e-13,1.6475e-13,1.6475e-13,1.6475e-13,0,1.3388e-12,1.3388e-12,1.3388e-12,1.3388e-12,1.3388e-12,1.3388e-12,0,8924.7,8924.7,8924.7,8924.7,8924.7,8924.7,0,28695,28695,28695,28695,28695,28695,0,-0.14846,-0.14846,-0.14846,-0.14846,-0.14846,-0.14846,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14846,-0.14846,-0.14846,-0.14846,-0.14846,-0.14846,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.51147,0.51147,0.51147,0.51147,0.51147,0.51147,0,1.3438,1.3438,1.3438,1.3438,1.3438,1.3438,0,0,0,0,0,0,0,0,1,867
1,8911.3,8911.3,8911.3,8911.3,8911.3,8911.3,0,2.6039e-13,2.6039e-13,2.6039e-13,2.6039e-13,2.6039e-13,2.6039e-13,0,1.1065e-13,1.1065e-13,1.1065e-13,1.1065e-13,1.1065e-13,1.1065e-13,0,2.6039e-13,2.6039e-13,2.6039e-13,2.6039e-13,2.6039e-13,2.6039e-13,0,8911.3,8911.3,8911.3,8911.3,8911.3,8911.3,0,3.5671e-13,3.5671e-13,3.5671e-13,3.5671e-13,3.5671e-13,3.5671e-13,0,1.1065e-13,1.1065e-13,1.1065e-13,1.1065e-13,1.1065e-13,1.1065e-13,0,3.5671e-13,3.5671e-13,3.5671e-13,3.5671e-13,3.5671e-13,3.5671e-13,0,5314.7,5314.7,5314.7,5314.7,5314.7,5314.7,0,13677,13677,13677,13677,13677,13677,0,-0.14871,-0.14871,-0.14871,-0.14871,-0.14871,-0.14871,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14871,-0.14871,-0.14871,-0.14871,-0.14871,-0.14871,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0,1.3444,1.3444,1.3444,1.3444,1.3444,1.3444,0,0,0,0,0,0,0,0,1,868
1,-1957.4,-1957.4,-1957.4,-1957.4,-1957.4,-1957.4,0,-8.6289e-13,-8.6289e-13,-8.6289e-13,-8.6289e-13,-8.6289e-13,-8.6289e-13,0,-2.1202e-13,-2.1202e-13,-2.1202e-13,-2.1202e-13,-2.1202e-13,-2.1202e-13,0,-8.6289e-13,-8.6289e-13,-8.6289e-13,-8.6289e-13,-8.6289e-13,-8.6289e-13,0,-1957.4,-1957.4,-1957.4,-1957.4,-1957.4,-1957.4,0,-3.9946e-13,-3.9946e-13,-3.9946e-13,-3.9946e-13,-3.9946e-13,-3.9946e-13,0,-2.1202e-13,-2.1202e-13,-2.1202e-13,-2.1202e-13,-2.1202e-13,-2.1202e-13,0,-3.9946e-13,-3.9946e-13,-3.9946e-13,-3.9946e-13,-3.9946e-13,-3.9946e-13,0,1548.8,1548.8,1548.8,1548.8,1548.8,1548.8,0,3172,3172,3172,3172,3172,3172,0,-0.14897,-0.14897,-0.14897,-0.14897,-0.14897,-0.14897,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14897,-0.14897,-0.14897,-0.14897,-0.14897,-0.14897,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.51443,0.51443,0.51443,0.51443,0.51443,0.51443,0,1.345,1.345,1.345,1.345,1.345,1.345,0,0,0,0,0,0,0,0,1,869
1,-11930,-11930,-11930,-11930,-11930,-11930,0,-2.087e-12,-2.087e-12,-2.087e-12,-2.087e-12,-2.087e-12,-2.087e-12,0,-5.1786e-13,-5.1786e-13,-5.1786e-13,-5.1786e-13,-5.1786e-13,-5.1786e-13,0,-2.087e-12,-2.087e-12,-2.087e-12,-2.087e-12,-2.087e-12,-2.087e-12,0,-11930,-11930,-11930,-11930,-11930,-11930,0,-1.0542e-12,-1.0542e-12,-1.0542e-12,-1.0542e-12,-1.0542e-12,-1.0542e-12,0,-5.1786e-13,-5.1786e-13,-5.1786e-13,-5.1786e-13,-5.1786e-13,-5.1786e-13,0,-1.0542e-12,-1.0542e-12,-1.0542e-12,-1.0542e-12,-1.0542e-12,-1.0542e-12,0,-1891.2,-1891.2,-1891.2,-1891.2,-1891.2,-1891.2,0,16978,16978,16978,16978,16978,16978,0,-0.14923,-0.14923,-0.14923,-0.14923,-0.14923,-0.14923,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14923,-0.14923,-0.14923,-0.14923,-0.14923,-0.14923,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.51592,0.51592,0.51592,0.51592,0.51592,0.51592,0,1.3456,1.3456,1.3456,1.3456,1.3456,1.3456,0,0,0,0,0,0,0,0,1,870
1,-19727,-19727,-19727,-19727,-19727,-19727,0,-3.2068e-12,-3.2068e-12,-3.2068e-12,-3.2068e-12,-3.2068e-12,-3.2068e-12,0,-7.8021e-13,-7.8021e-13,-7.8021e-13,-7.8021e-13,-7.8021e-13,-7.8021e-13,0,-3.2068e-12,-3.2068e-12,-3.2068e-12,-3.2068e-12,-3.2068e-12,-3.2068e-12,0,-19727,-19727,-19727,-19727,-19727,-19727,0,-1.5898e-12,-1.5898e-12,-1.5898e-12,-1.5898e-12,-1.5898e-12,-1.5898e-12,0,-7.8021e-13,-7.8021e-13,-7.8021e-13,-7.8021e-13,-7.8021e-13,-7.8021e-13,0,-1.5898e-12,-1.5898e-12,-1.5898e-12,-1.5898e-12,-1.5898e-12,-1.5898e-12,0,-4566.2,-4566.2,-4566.2,-4566.2,-4566.2,-4566.2,0,28269,28269,28269,28269,28269,28269,0,-0.14949,-0.14949,-0.14949,-0.14949,-0.14949,-0.14949,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14949,-0.14949,-0.14949,-0.14949,-0.14949,-0.14949,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.51741,0.51741,0.51741,0.51741,0.51741,0.51741,0,1.3463,1.3463,1.3463,1.3463,1.3463,1.3463,0,0,0,0,0,0,0,0,1,871
1,-24343,-24343,-24343,-24343,-24343,-24343,0,-3.7828e-12,-3.7828e-12,-3.7828e-12,-3.7828e-12,-3.7828e-12,-3.7828e-12,0,-9.3477e-13,-9.3477e-13,-9.3477e-13,-9.3477e-13,-9.3477e-13,-9.3477e-13,0,-3.7828e-12,-3.7828e-12,-3.7828e-12,-3.7828e-12,-3.7828e-12,-3.7828e-12,0,-24343,-24343,-24343,-24343,-24343,-24343,0,-1.9855e-12,-1.9855e-12,-1.9855e-12,-1.9855e-12,-1.9855e-12,-1.9855e-12,0,-9.3477e-13,-9.3477e-13,-9.3477e-13,-9.3477e-13,-9.3477e-13,-9.3477e-13,0,-1.9855e-12,-1.9855e-12,-1.9855e-12,-1.9855e-12,-1.9855e-12,-1.9855e-12,0,-6136.2,-6136.2,-6136.2,-6136.2,-6136.2,-6136.2,0,34969,34969,34969,34969,34969,34969,0,-0.14974,-0.14974,-0.14974,-0.14974,-0.14974,-0.14974,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.14974,-0.14974,-0.14974,-0.14974,-0.14974,-0.14974,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.5189,0.5189,0.5189,0.5189,0.5189,0.5189,0,1.3469,1.3469,1.3469,1.3469,1.3469,1.3469,0,0,0,0,0,0,0,0,1,872
1,-25182,-25182,-25182,-25182,-25182,-25182,0,-3.8893e-12,-3.8893e-12,-3.8893e-12,-3.8893e-12,-3.8893e-12,-3.8893e-12,0,-1.2395e-12,-1.2395e-12,-1.2395e-12,-1.2395e-12,-1.2395e-12,-1.2395e-12,0,-3.8893e-12,-3.8893e-12,-3.8893e-12,-3.8893e-12,-3.8893e-12,-3.8893e-12,0,-25182,-25182,-25182,-25182,-25182,-25182,0,-1.4082e-12,-1.4082e-12,-1.4082e-12,-1.4082e-12,-1.4082e-12,-1.4082e-12,0,-1.2395e-12,-1.2395e-12,-1.2395e-12,-1.2395e-12,-1.2395e-12,-1.2395e-12,0,-1.4082e-12,-1.4082e-12,-1.4082e-12,-1.4082e-12,-1.4082e-12,-1.4082e-12,0,-6403.8,-6403.8,-6403.8,-6403.8,-6403.8,-6403.8,0,36184,36184,36184,36184,36184,36184,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.52039,0.52039,0.52039,0.52039,0.52039,0.52039,0,1.3475,1.3475,1.3475,1.3475,1.3475,1.3475,0,0,0,0,0,0,0,0,1,873
1,-22133,-22133,-22133,-22133,-22133,-22133,0,-3.0437e-12,-3.0437e-12,-3.0437e-12,-3.0437e-12,-3.0437e-12,-3.0437e-12,0,-1.106e-12,-1.106e-12,-1.106e-12,-1.106e-12,-1.106e-12,-1.106e-12,0,-3.0437e-12,-3.0437e-12,-3.0437e-12,-3.0437e-12,-3.0437e-12,-3.0437e-12,0,-22133,-22133,-22133,-22133,-22133,-22133,0,-1.2578e-12,-1.2578e-12,-1.2578e-12,-1.2578e-12,-1.2578e-12,-1.2578e-12,0,-1.106e-12,-1.106e-12,-1.106e-12,-1.106e-12,-1.106e-12,-1.106e-12,0,-1.2578e-12,-1.2578e-12,-1.2578e-12,-1.2578e-12,-1.2578e-12,-1.2578e-12,0,-5339.3,-5339.3,-5339.3,-5339.3,-5339.3,-5339.3,0,31752,31752,31752,31752,31752,31752,0,-0.15026,-0.15026,-0.15026,-0.15026,-0.15026,-0.15026,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15026,-0.15026,-0.15026,-0.15026,-0.15026,-0.15026,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.52189,0.52189,0.52189,0.52189,0.52189,0.52189,0,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,0,0,0,0,0,0,0,0,1,874
1,-15584,-15584,-15584,-15584,-15584,-15584,0,-1.9791e-12,-1.9791e-12,-1.9791e-12,-1.9791e-12,-1.9791e-12,-1.9791e-12,0,-8.2139e-13,-8.2139e-13,-8.2139e-13,-8.2139e-13,-8.2139e-13,-8.2139e-13,0,-1.9791e-12,-1.9791e-12,-1.9791e-12,-1.9791e-12,-1.9791e-12,-1.9791e-12,0,-15584,-15584,-15584,-15584,-15584,-15584,0,-1.3033e-12,-1.3033e-12,-1.3033e-12,-1.3033e-12,-1.3033e-12,-1.3033e-12,0,-8.2139e-13,-8.2139e-13,-8.2139e-13,-8.2139e-13,-8.2139e-13,-8.2139e-13,0,-1.3033e-12,-1.3033e-12,-1.3033e-12,-1.3033e-12,-1.3033e-12,-1.3033e-12,0,-3084.3,-3084.3,-3084.3,-3084.3,-3084.3,-3084.3,0,22254,22254,22254,22254,22254,22254,0,-0.15051,-0.15051,-0.15051,-0.15051,-0.15051,-0.15051,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15051,-0.15051,-0.15051,-0.15051,-0.15051,-0.15051,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.5234,0.5234,0.5234,0.5234,0.5234,0.5234,0,1.3488,1.3488,1.3488,1.3488,1.3488,1.3488,0,0,0,0,0,0,0,0,1,875
1,-6377.2,-6377.2,-6377.2,-6377.2,-6377.2,-6377.2,0,-9.3232e-13,-9.3232e-13,-9.3232e-13,-9.3232e-13,-9.3232e-13,-9.3232e-13,0,-4.2248e-13,-4.2248e-13,-4.2248e-13,-4.2248e-13,-4.2248e-13,-4.2248e-13,0,-9.3232e-13,-9.3232e-13,-9.3232e-13,-9.3232e-13,-9.3232e-13,-9.3232e-13,0,-6377.2,-6377.2,-6377.2,-6377.2,-6377.2,-6377.2,0,-6.709e-13,-6.709e-13,-6.709e-13,-6.709e-13,-6.709e-13,-6.709e-13,0,-4.2248e-13,-4.2248e-13,-4.2248e-13,-4.2248e-13,-4.2248e-13,-4.2248e-13,0,-6.709e-13,-6.709e-13,-6.709e-13,-6.709e-13,-6.709e-13,-6.709e-13,0,66.426,66.426,66.426,66.426,66.426,66.426,0,9019,9019,9019,9019,9019,9019,0,-0.15077,-0.15077,-0.15077,-0.15077,-0.15077,-0.15077,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15077,-0.15077,-0.15077,-0.15077,-0.15077,-0.15077,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.5249,0.5249,0.5249,0.5249,0.5249,0.5249,0,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,0,0,0,0,0,0,0,0,1,876
1,4300.5,4300.5,4300.5,4300.5,4300.5,4300.5,0,-1.0495e-13,-1.0495e-13,-1.0495e-13,-1.0495e-13,-1.0495e-13,-1.0495e-13,0,3.9059e-14,3.9059e-14,3.9059e-14,3.9059e-14,3.9059e-14,3.9059e-14,0,-1.0495e-13,-1.0495e-13,-1.0495e-13,-1.0495e-13,-1.0495e-13,-1.0495e-13,0,4300.5,4300.5,4300.5,4300.5,4300.5,4300.5,0,4.4551e-14,4.4551e-14,4.4551e-14,4.4551e-14,4.4551e-14,4.4551e-14,0,3.9059e-14,3.9059e-14,3.9059e-14,3.9059e-14,3.9059e-14,3.9059e-14,0,4.4551e-14,4.4551e-14,4.4551e-14,4.4551e-14,4.4551e-14,4.4551e-14,0,3703.4,3703.4,3703.4,3703.4,3703.4,3703.4,0,7120.7,7120.7,7120.7,7120.7,7120.7,7120.7,0,-0.15103,-0.15103,-0.15103,-0.15103,-0.15103,-0.15103,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15103,-0.15103,-0.15103,-0.15103,-0.15103,-0.15103,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.52641,0.52641,0.52641,0.52641,0.52641,0.52641,0,1.3501,1.3501,1.3501,1.3501,1.3501,1.3501,0,0,0,0,0,0,0,0,1,877
1,15069,15069,15069,15069,15069,15069,0,3.7214e-13,3.7214e-13,3.7214e-13,3.7214e-13,3.7214e-13,3.7214e-13,0,5.3643e-13,5.3643e-13,5.3643e-13,5.3643e-13,5.3643e-13,5.3643e-13,0,3.7214e-13,3.7214e-13,3.7214e-13,3.7214e-13,3.7214e-13,3.7214e-13,0,15069,15069,15069,15069,15069,15069,0,6.078e-13,6.078e-13,6.078e-13,6.078e-13,6.078e-13,6.078e-13,0,5.3643e-13,5.3643e-13,5.3643e-13,5.3643e-13,5.3643e-13,5.3643e-13,0,6.078e-13,6.078e-13,6.078e-13,6.078e-13,6.078e-13,6.078e-13,0,7355.4,7355.4,7355.4,7355.4,7355.4,7355.4,0,22545,22545,22545,22545,22545,22545,0,-0.15128,-0.15128,-0.15128,-0.15128,-0.15128,-0.15128,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15128,-0.15128,-0.15128,-0.15128,-0.15128,-0.15128,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.52793,0.52793,0.52793,0.52793,0.52793,0.52793,0,1.3507,1.3507,1.3507,1.3507,1.3507,1.3507,0,0,0,0,0,0,0,0,1,878
1,24534,24534,24534,24534,24534,24534,0,3.0615e-13,3.0615e-13,3.0615e-13,3.0615e-13,3.0615e-13,3.0615e-13,0,1.0297e-12,1.0297e-12,1.0297e-12,1.0297e-12,1.0297e-12,1.0297e-12,0,3.0615e-13,3.0615e-13,3.0615e-13,3.0615e-13,3.0615e-13,3.0615e-13,0,24534,24534,24534,24534,24534,24534,0,1.6283e-12,1.6283e-12,1.6283e-12,1.6283e-12,1.6283e-12,1.6283e-12,0,1.0297e-12,1.0297e-12,1.0297e-12,1.0297e-12,1.0297e-12,1.0297e-12,0,1.6283e-12,1.6283e-12,1.6283e-12,1.6283e-12,1.6283e-12,1.6283e-12,0,10550,10550,10550,10550,10550,10550,0,36265,36265,36265,36265,36265,36265,0,-0.15154,-0.15154,-0.15154,-0.15154,-0.15154,-0.15154,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.15154,-0.15154,-0.15154,-0.15154,-0.15154,-0.15154,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.52945,0.52945,0.52945,0.52945,0.52945,0.52945,0,1.3514,1.3514,1.3514,1.3514,1.3514,1.3514,0,0,0,0,0,0,0,0,1,879
